Game_Date,Sport,League_ID,Game_Status,Home_Team,Away_Team,Home_Score_Final,Away_Score_Final,Game_ID
2023-07-02 20:10:00,Baseball,1,Finished,Seattle Mariners,Tampa Bay Rays,,,137437
2023-07-02 21:05:00,Baseball,1,Finished,Chicago Cubs,Cleveland Guardians,,,137443
2023-07-02 23:10:00,Baseball,1,Finished,New York Mets,San Francisco Giants,,,137439
2023-07-03 18:05:00,Baseball,1,Finished,Texas Rangers,Houston Astros,,,137447
2023-07-03 18:10:00,Baseball,1,Finished,Milwaukee Brewers,Chicago Cubs,,,137445
2023-07-03 22:05:00,Baseball,1,Finished,Washington Nationals,Cincinnati Reds,,,137451
2023-07-03 22:40:00,Baseball,1,Finished,Miami Marlins,St.Louis Cardinals,,,137452
2023-07-03 23:05:00,Baseball,1,Finished,New York Yankees,Baltimore Orioles,,,137449
2023-07-03 23:10:00,Baseball,1,Finished,Cleveland Guardians,Atlanta Braves,,,137448
2023-07-04 00:10:00,Baseball,1,Finished,Minnesota Twins,Kansas City Royals,,,137453
2023-07-04 01:40:00,Baseball,1,Finished,San Diego Padres,Los Angeles Angels,,,137454
2023-07-04 01:45:00,Baseball,1,Finished,San Francisco Giants,Seattle Mariners,,,137446
2023-07-04 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Pittsburgh Pirates,,,137450
2023-07-04 15:05:00,Baseball,1,Finished,Washington Nationals,Cincinnati Reds,,,137455
2023-07-04 17:05:00,Baseball,1,Finished,New York Yankees,Baltimore Orioles,,,137460
2023-07-04 17:10:00,Baseball,1,Finished,Miami Marlins,St.Louis Cardinals,,,137456
2023-07-04 17:35:00,Baseball,1,Finished,Boston Red Sox,Texas Rangers,,,137466
2023-07-04 18:10:00,Baseball,1,Finished,Minnesota Twins,Kansas City Royals,,,137457
2023-07-04 20:10:00,Baseball,1,Finished,Houston Astros,Colorado Rockies,,,137458
2023-07-04 20:10:00,Baseball,1,Finished,Tampa Bay Rays,Philadelphia Phillies,,,137462
2023-07-04 20:10:00,Baseball,1,Finished,Arizona Diamondbacks,New York Mets,,,137467
2023-07-04 20:10:00,Baseball,1,Finished,Milwaukee Brewers,Chicago Cubs,,,137468
2023-07-04 20:35:00,Baseball,1,Finished,San Francisco Giants,Seattle Mariners,,,137459
2023-07-04 22:40:00,Baseball,1,Finished,Detroit Tigers,Oakland Athletics,,,137463
2023-07-04 22:40:00,Baseball,1,Finished,San Diego Padres,Los Angeles Angels,,,137469
2023-07-04 23:10:00,Baseball,1,Finished,Cleveland Guardians,Atlanta Braves,,,137464
2023-07-05 00:10:00,Baseball,1,Finished,Chicago White Sox,Toronto Blue Jays,,,137465
2023-07-05 01:10:00,Baseball,1,Finished,Los Angeles Dodgers,Pittsburgh Pirates,,,137461
2023-07-05 18:10:00,Baseball,1,Finished,Houston Astros,Colorado Rockies,,,137475
2023-07-05 22:40:00,Baseball,1,Finished,Tampa Bay Rays,Philadelphia Phillies,,,137470
2023-07-05 22:40:00,Baseball,1,Finished,Detroit Tigers,Oakland Athletics,,,137474
2023-07-05 22:40:00,Baseball,1,Finished,Miami Marlins,St.Louis Cardinals,,,137480
2023-07-05 23:05:00,Baseball,1,Finished,New York Yankees,Baltimore Orioles,,,137472
2023-07-05 23:05:00,Baseball,1,Finished,Washington Nationals,Cincinnati Reds,,,137481
2023-07-05 23:10:00,Baseball,1,Finished,Cleveland Guardians,Atlanta Braves,,,137476
2023-07-05 23:10:00,Baseball,1,Finished,Boston Red Sox,Texas Rangers,,,137478
2023-07-05 23:40:00,Baseball,1,Finished,Minnesota Twins,Kansas City Royals,,,137482
2023-07-06 00:10:00,Baseball,1,Finished,Milwaukee Brewers,Chicago Cubs,,,137483
2023-07-06 00:40:00,Baseball,1,Finished,San Diego Padres,Los Angeles Angels,,,137484
2023-07-06 01:05:00,Baseball,1,Finished,San Francisco Giants,Seattle Mariners,,,137471
2023-07-06 01:40:00,Baseball,1,Finished,Arizona Diamondbacks,New York Mets,,,137479
2023-07-06 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Pittsburgh Pirates,,,137473
2023-07-06 17:05:00,Baseball,1,Finished,Washington Nationals,Cincinnati Reds,,,137485
2023-07-06 17:10:00,Baseball,1,Finished,Detroit Tigers,Oakland Athletics,,,137493
2023-07-06 18:10:00,Baseball,1,Finished,Milwaukee Brewers,Chicago Cubs,,,137486
2023-07-06 21:10:00,Baseball,1,Finished,Chicago White Sox,Toronto Blue Jays,,,137477
2023-07-06 22:40:00,Baseball,1,Finished,Tampa Bay Rays,Philadelphia Phillies,,,137489
2023-07-06 22:40:00,Baseball,1,Finished,Miami Marlins,St.Louis Cardinals,,,137496
2023-07-06 23:05:00,Baseball,1,Finished,New York Yankees,Baltimore Orioles,,,137490
2023-07-06 23:10:00,Baseball,1,Finished,Boston Red Sox,Texas Rangers,,,137491
2023-07-06 23:10:00,Baseball,1,Finished,Cleveland Guardians,Kansas City Royals,,,137494
2023-07-07 00:10:00,Baseball,1,Finished,Houston Astros,Seattle Mariners,,,137492
2023-07-07 00:10:00,Baseball,1,Finished,Chicago White Sox,Toronto Blue Jays,,,137495
2023-07-07 01:40:00,Baseball,1,Finished,Arizona Diamondbacks,New York Mets,,,137487
2023-07-07 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Pittsburgh Pirates,,,137488
2023-07-07 22:40:00,Baseball,1,Finished,Detroit Tigers,Toronto Blue Jays,,,137501
2023-07-07 22:40:00,Baseball,1,Finished,Tampa Bay Rays,Atlanta Braves,,,137506
2023-07-07 22:40:00,Baseball,1,Finished,Miami Marlins,Philadelphia Phillies,,,137507
2023-07-07 23:05:00,Baseball,1,Finished,New York Yankees,Chicago Cubs,,,137504
2023-07-07 23:05:00,Baseball,1,Finished,Washington Nationals,Texas Rangers,,,137508
2023-07-07 23:10:00,Baseball,1,Finished,Boston Red Sox,Oakland Athletics,,,137498
2023-07-07 23:10:00,Baseball,1,Finished,Cleveland Guardians,Kansas City Royals,,,137500
2023-07-08 00:10:00,Baseball,1,Finished,Chicago White Sox,St.Louis Cardinals,,,137499
2023-07-08 00:10:00,Baseball,1,Finished,Houston Astros,Seattle Mariners,,,137502
2023-07-08 00:10:00,Baseball,1,Finished,Milwaukee Brewers,Cincinnati Reds,,,137509
2023-07-08 00:10:00,Baseball,1,Finished,Minnesota Twins,Baltimore Orioles,,,137510
2023-07-08 01:40:00,Baseball,1,Finished,Arizona Diamondbacks,Pittsburgh Pirates,,,137497
2023-07-08 01:40:00,Baseball,1,Finished,San Diego Padres,New York Mets,,,137511
2023-07-08 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Los Angeles Angels,,,137503
2023-07-08 02:15:00,Baseball,1,Finished,San Francisco Giants,Colorado Rockies,,,137505
2023-07-08 17:05:00,Baseball,1,Finished,New York Yankees,Chicago Cubs,,,137520
2023-07-08 17:10:00,Baseball,1,Finished,Detroit Tigers,Toronto Blue Jays,,,137517
2023-07-08 18:10:00,Baseball,1,Finished,Minnesota Twins,Baltimore Orioles,,,137512
2023-07-08 18:10:00,Baseball,1,Finished,Chicago White Sox,St.Louis Cardinals,,,137515
2023-07-08 20:05:00,Baseball,1,Finished,San Francisco Giants,Colorado Rockies,,,137521
2023-07-08 20:05:00,Baseball,1,Finished,Washington Nationals,Texas Rangers,,,137523
2023-07-08 20:10:00,Baseball,1,Finished,Arizona Diamondbacks,Pittsburgh Pirates,,,137513
2023-07-08 20:10:00,Baseball,1,Finished,Boston Red Sox,Oakland Athletics,,,137514
2023-07-08 20:10:00,Baseball,1,Finished,Cleveland Guardians,Kansas City Royals,,,137516
2023-07-08 20:10:00,Baseball,1,Finished,Milwaukee Brewers,Cincinnati Reds,,,137524
2023-07-08 20:10:00,Baseball,1,Finished,Miami Marlins,Philadelphia Phillies,,,137525
2023-07-08 23:15:00,Baseball,1,Finished,Houston Astros,Seattle Mariners,,,137518
2023-07-08 23:15:00,Baseball,1,Finished,Tampa Bay Rays,Atlanta Braves,,,137522
2023-07-09 01:10:00,Baseball,1,Finished,Los Angeles Dodgers,Los Angeles Angels,,,137519
2023-07-09 02:10:00,Baseball,1,Finished,San Diego Padres,New York Mets,,,137526
2023-07-09 16:05:00,Baseball,1,Finished,Washington Nationals,Texas Rangers,,,137527
2023-07-09 17:35:00,Baseball,1,Finished,New York Yankees,Chicago Cubs,,,137531
2023-07-09 17:35:00,Baseball,1,Finished,Boston Red Sox,Oakland Athletics,,,137538
2023-07-09 17:40:00,Baseball,1,Finished,Miami Marlins,Philadelphia Phillies,,,137528
2023-07-09 17:40:00,Baseball,1,Finished,Tampa Bay Rays,Atlanta Braves,,,137532
2023-07-09 17:40:00,Baseball,1,Finished,Detroit Tigers,Toronto Blue Jays,,,137535
2023-07-09 17:40:00,Baseball,1,Finished,Cleveland Guardians,Kansas City Royals,,,137536
2023-07-09 18:10:00,Baseball,1,Finished,Milwaukee Brewers,Cincinnati Reds,,,137529
2023-07-09 18:10:00,Baseball,1,Finished,Minnesota Twins,Baltimore Orioles,,,137530
2023-07-09 18:10:00,Baseball,1,Finished,Houston Astros,Seattle Mariners,,,137534
2023-07-09 18:10:00,Baseball,1,Finished,Chicago White Sox,St.Louis Cardinals,,,137537
2023-07-09 20:05:00,Baseball,1,Finished,San Francisco Giants,Colorado Rockies,,,137533
2023-07-09 20:10:00,Baseball,1,Finished,Arizona Diamondbacks,Pittsburgh Pirates,,,137539
2023-07-09 20:10:00,Baseball,1,Finished,San Diego Padres,New York Mets,,,137540
2023-07-12 00:00:00,Baseball,1,Finished,American League,National League,,,137541
2023-07-14 22:05:00,Baseball,1,Finished,Philadelphia Phillies,San Diego Padres,,,137554
2023-07-14 23:05:00,Baseball,1,Finished,Baltimore Orioles,Miami Marlins,,,137552
2023-07-14 23:05:00,Baseball,1,Finished,Pittsburgh Pirates,San Francisco Giants,,,137555
2023-07-14 23:07:00,Baseball,1,Finished,Toronto Blue Jays,Arizona Diamondbacks,,,137543
2023-07-14 23:10:00,Baseball,1,Finished,New York Mets,Los Angeles Dodgers,,,137548
2023-07-14 23:10:00,Baseball,1,Finished,Cincinnati Reds,Milwaukee Brewers,,,137551
2023-07-14 23:20:00,Baseball,1,Finished,Atlanta Braves,Chicago White Sox,,,137553
2023-07-15 00:05:00,Baseball,1,Finished,Texas Rangers,Cleveland Guardians,,,137544
2023-07-15 00:05:00,Baseball,1,Finished,Chicago Cubs,Boston Red Sox,,,137547
2023-07-15 00:40:00,Baseball,1,Finished,Colorado Rockies,New York Yankees,,,137556
2023-07-15 01:38:00,Baseball,1,Finished,Los Angeles Angels,Houston Astros,,,137549
2023-07-15 01:40:00,Baseball,1,Finished,Oakland Athletics,Minnesota Twins,,,137542
2023-07-15 02:10:00,Baseball,1,Finished,Seattle Mariners,Detroit Tigers,,,137546
2023-07-15 17:05:00,Baseball,1,Finished,Philadelphia Phillies,San Diego Padres,,,137557
2023-07-15 18:10:00,Baseball,1,Finished,Kansas City Royals,Tampa Bay Rays,,,137550
2023-07-15 18:15:00,Baseball,1,Finished,St.Louis Cardinals,Washington Nationals,,,137545
2023-07-15 18:20:00,Baseball,1,Finished,Chicago Cubs,Boston Red Sox,,,137568
2023-07-15 19:07:00,Baseball,1,Finished,Toronto Blue Jays,Arizona Diamondbacks,,,137558
2023-07-15 20:05:00,Baseball,1,Finished,Texas Rangers,Cleveland Guardians,,,137559
2023-07-15 23:05:00,Baseball,1,Finished,Baltimore Orioles,Miami Marlins,,,137565
2023-07-15 23:05:00,Baseball,1,Finished,Philadelphia Phillies,San Diego Padres,,,137570
2023-07-15 23:05:00,Baseball,1,Finished,Pittsburgh Pirates,San Francisco Giants,,,137571
2023-07-15 23:07:00,Baseball,1,Finished,Oakland Athletics,Minnesota Twins,,,137563
2023-07-15 23:10:00,Baseball,1,Finished,Kansas City Royals,Tampa Bay Rays,,,137567
2023-07-15 23:10:00,Baseball,1,Finished,Cincinnati Reds,Milwaukee Brewers,,,137569
2023-07-15 23:15:00,Baseball,1,Finished,St.Louis Cardinals,Washington Nationals,,,137560
2023-07-15 23:15:00,Baseball,1,Finished,New York Mets,Los Angeles Dodgers,,,137562
2023-07-15 23:15:00,Baseball,1,Finished,Atlanta Braves,Chicago White Sox,,,137566
2023-07-16 00:10:00,Baseball,1,Finished,Colorado Rockies,New York Yankees,,,137572
2023-07-16 01:07:00,Baseball,1,Finished,Los Angeles Angels,Houston Astros,,,137564
2023-07-16 01:40:00,Baseball,1,Finished,Seattle Mariners,Detroit Tigers,,,137561
2023-07-16 16:05:00,Baseball,1,Finished,Pittsburgh Pirates,San Francisco Giants,,,137574
2023-07-16 17:35:00,Baseball,1,Finished,Philadelphia Phillies,San Diego Padres,,,137573
2023-07-16 17:35:00,Baseball,1,Finished,Baltimore Orioles,Miami Marlins,,,137586
2023-07-16 17:35:00,Baseball,1,Finished,Atlanta Braves,Chicago White Sox,,,137587
2023-07-16 17:37:00,Baseball,1,Finished,Toronto Blue Jays,Arizona Diamondbacks,,,137577
2023-07-16 17:40:00,Baseball,1,Finished,Cincinnati Reds,Milwaukee Brewers,,,137584
2023-07-16 18:10:00,Baseball,1,Finished,Kansas City Royals,Tampa Bay Rays,,,137583
2023-07-16 18:15:00,Baseball,1,Finished,St.Louis Cardinals,Washington Nationals,,,137579
2023-07-16 18:20:00,Baseball,1,Finished,Chicago Cubs,Boston Red Sox,,,137585
2023-07-16 18:35:00,Baseball,1,Finished,Texas Rangers,Cleveland Guardians,,,137578
2023-07-16 19:10:00,Baseball,1,Finished,Colorado Rockies,New York Yankees,,,137575
2023-07-16 20:07:00,Baseball,1,Finished,Oakland Athletics,Minnesota Twins,,,137581
2023-07-16 20:10:00,Baseball,1,Finished,Seattle Mariners,Detroit Tigers,,,137580
2023-07-16 21:10:00,Baseball,1,Finished,New York Mets,Los Angeles Dodgers,,,137576
2023-07-16 23:10:00,Baseball,1,Finished,Los Angeles Angels,Houston Astros,,,137582
2023-07-17 23:05:00,Baseball,1,Finished,Baltimore Orioles,Los Angeles Dodgers,,,137596
2023-07-17 23:05:00,Baseball,1,Finished,Pittsburgh Pirates,Cleveland Guardians,,,137597
2023-07-17 23:45:00,Baseball,1,Finished,St.Louis Cardinals,Miami Marlins,,,137589
2023-07-18 00:05:00,Baseball,1,Finished,Texas Rangers,Tampa Bay Rays,,,137588
2023-07-18 00:05:00,Baseball,1,Finished,Chicago Cubs,Washington Nationals,,,137595
2023-07-18 00:10:00,Baseball,1,Finished,Kansas City Royals,Detroit Tigers,,,137593
2023-07-18 01:38:00,Baseball,1,Finished,Los Angeles Angels,New York Yankees,,,137592
2023-07-18 01:40:00,Baseball,1,Finished,Seattle Mariners,Minnesota Twins,,,137590
2023-07-18 01:40:00,Baseball,1,Finished,Oakland Athletics,Boston Red Sox,,,137591
2023-07-18 21:40:00,Baseball,1,Finished,Cincinnati Reds,San Francisco Giants,,,137594
2023-07-18 22:40:00,Baseball,1,Finished,Philadelphia Phillies,Milwaukee Brewers,,,137610
2023-07-18 23:05:00,Baseball,1,Finished,Pittsburgh Pirates,Cleveland Guardians,,,137611
2023-07-18 23:05:00,Baseball,1,Finished,Baltimore Orioles,Los Angeles Dodgers,,,137624
2023-07-18 23:07:00,Baseball,1,Finished,Toronto Blue Jays,San Diego Padres,,,137598
2023-07-18 23:10:00,Baseball,1,Finished,New York Mets,Chicago White Sox,,,137604
2023-07-18 23:10:00,Baseball,1,Finished,Cincinnati Reds,San Francisco Giants,,,137605
2023-07-18 23:20:00,Baseball,1,Finished,Atlanta Braves,Arizona Diamondbacks,,,137608
2023-07-18 23:45:00,Baseball,1,Finished,St.Louis Cardinals,Miami Marlins,,,137600
2023-07-19 00:05:00,Baseball,1,Finished,Texas Rangers,Tampa Bay Rays,,,137599
2023-07-19 00:05:00,Baseball,1,Finished,Chicago Cubs,Washington Nationals,,,137606
2023-07-19 00:10:00,Baseball,1,Finished,Kansas City Royals,Detroit Tigers,,,137609
2023-07-19 00:40:00,Baseball,1,Finished,Colorado Rockies,Houston Astros,,,137612
2023-07-19 01:38:00,Baseball,1,Finished,Los Angeles Angels,New York Yankees,,,137603
2023-07-19 01:40:00,Baseball,1,Finished,Seattle Mariners,Minnesota Twins,,,137601
2023-07-19 01:40:00,Baseball,1,Finished,Oakland Athletics,Boston Red Sox,,,137602
2023-07-19 16:35:00,Baseball,1,Finished,Pittsburgh Pirates,Cleveland Guardians,,,137613
2023-07-19 17:05:00,Baseball,1,Finished,Baltimore Orioles,Los Angeles Dodgers,,,137607
2023-07-19 18:05:00,Baseball,1,Finished,Texas Rangers,Tampa Bay Rays,,,137617
2023-07-19 18:15:00,Baseball,1,Finished,St.Louis Cardinals,Miami Marlins,,,137618
2023-07-19 19:10:00,Baseball,1,Finished,Colorado Rockies,Houston Astros,,,137614
2023-07-19 19:37:00,Baseball,1,Finished,Oakland Athletics,Boston Red Sox,,,137619
2023-07-19 22:40:00,Baseball,1,Finished,Philadelphia Phillies,Milwaukee Brewers,,,137627
2023-07-19 23:07:00,Baseball,1,Finished,Toronto Blue Jays,San Diego Padres,,,137616
2023-07-19 23:07:00,Baseball,1,Finished,Los Angeles Angels,New York Yankees,,,137621
2023-07-19 23:10:00,Baseball,1,Finished,Cincinnati Reds,San Francisco Giants,,,137622
2023-07-19 23:10:00,Baseball,1,Finished,New York Mets,Chicago White Sox,,,137634
2023-07-19 23:20:00,Baseball,1,Finished,Atlanta Braves,Arizona Diamondbacks,,,137637
2023-07-20 00:05:00,Baseball,1,Finished,Chicago Cubs,Washington Nationals,,,137623
2023-07-20 00:10:00,Baseball,1,Finished,Kansas City Royals,Detroit Tigers,,,137626
2023-07-20 01:40:00,Baseball,1,Finished,Seattle Mariners,Minnesota Twins,,,137620
2023-07-20 16:20:00,Baseball,1,Finished,Atlanta Braves,Arizona Diamondbacks,,,137625
2023-07-20 16:35:00,Baseball,1,Finished,Philadelphia Phillies,Milwaukee Brewers,,,137628
2023-07-20 16:35:00,Baseball,1,Finished,Cincinnati Reds,San Francisco Giants,,,137635
2023-07-20 17:07:00,Baseball,1,Finished,Toronto Blue Jays,San Diego Padres,,,137630
2023-07-20 17:10:00,Baseball,1,Finished,New York Mets,Chicago White Sox,,,137615
2023-07-20 18:10:00,Baseball,1,Finished,Kansas City Royals,Detroit Tigers,,,137633
2023-07-20 19:40:00,Baseball,1,Finished,Seattle Mariners,Minnesota Twins,,,137632
2023-07-20 22:40:00,Baseball,1,Finished,Tampa Bay Rays,Baltimore Orioles,,,137631
2023-07-21 00:05:00,Baseball,1,Finished,Chicago Cubs,St.Louis Cardinals,,,137636
2023-07-21 01:40:00,Baseball,1,Finished,Oakland Athletics,Houston Astros,,,137629
2023-07-21 18:20:00,Baseball,1,Finished,Chicago Cubs,St.Louis Cardinals,,,137645
2023-07-21 22:40:00,Baseball,1,Finished,Tampa Bay Rays,Baltimore Orioles,,,137640
2023-07-21 22:40:00,Baseball,1,Finished,Detroit Tigers,San Diego Padres,,,137646
2023-07-21 22:40:00,Baseball,1,Finished,Miami Marlins,Colorado Rockies,,,137649
2023-07-21 23:05:00,Baseball,1,Finished,New York Yankees,Kansas City Royals,,,137638
2023-07-21 23:05:00,Baseball,1,Finished,Washington Nationals,San Francisco Giants,,,137650
2023-07-21 23:10:00,Baseball,1,Finished,Cincinnati Reds,Arizona Diamondbacks,,,137647
2023-07-21 23:10:00,Baseball,1,Finished,Cleveland Guardians,Philadelphia Phillies,,,137648
2023-07-22 00:05:00,Baseball,1,Finished,Texas Rangers,Los Angeles Dodgers,,,137639
2023-07-22 00:10:00,Baseball,1,Finished,Milwaukee Brewers,Atlanta Braves,,,137651
2023-07-22 00:10:00,Baseball,1,Finished,Minnesota Twins,Chicago White Sox,,,137652
2023-07-22 01:38:00,Baseball,1,Finished,Los Angeles Angels,Pittsburgh Pirates,,,137644
2023-07-22 01:40:00,Baseball,1,Finished,Oakland Athletics,Houston Astros,,,137642
2023-07-22 02:10:00,Baseball,1,Finished,Seattle Mariners,Toronto Blue Jays,,,137641
2023-07-22 17:05:00,Baseball,1,Finished,New York Yankees,Kansas City Royals,,,137654
2023-07-22 17:10:00,Baseball,1,Finished,Miami Marlins,Colorado Rockies,,,137653
2023-07-22 18:10:00,Baseball,1,Finished,Boston Red Sox,New York Mets,,,137643
2023-07-22 18:20:00,Baseball,1,Finished,Chicago Cubs,St.Louis Cardinals,,,137662
2023-07-22 20:05:00,Baseball,1,Finished,Texas Rangers,Los Angeles Dodgers,,,137664
2023-07-22 20:10:00,Baseball,1,Finished,Tampa Bay Rays,Baltimore Orioles,,,137655
2023-07-22 20:10:00,Baseball,1,Finished,Seattle Mariners,Toronto Blue Jays,,,137656
2023-07-22 20:10:00,Baseball,1,Finished,Cincinnati Reds,Arizona Diamondbacks,,,137658
2023-07-22 22:10:00,Baseball,1,Finished,Detroit Tigers,San Diego Padres,,,137660
2023-07-22 23:05:00,Baseball,1,Finished,Washington Nationals,San Francisco Giants,,,137665
2023-07-22 23:10:00,Baseball,1,Finished,Cleveland Guardians,Philadelphia Phillies,,,137661
2023-07-22 23:10:00,Baseball,1,Finished,Boston Red Sox,New York Mets,,,137663
2023-07-22 23:15:00,Baseball,1,Finished,Milwaukee Brewers,Atlanta Braves,,,137666
2023-07-22 23:15:00,Baseball,1,Finished,Minnesota Twins,Chicago White Sox,,,137667
2023-07-23 01:07:00,Baseball,1,Finished,Oakland Athletics,Houston Astros,,,137657
2023-07-23 01:07:00,Baseball,1,Finished,Los Angeles Angels,Pittsburgh Pirates,,,137659
2023-07-23 16:05:00,Baseball,1,Finished,Detroit Tigers,San Diego Padres,,,137679
2023-07-23 17:35:00,Baseball,1,Finished,Washington Nationals,San Francisco Giants,,,137668
2023-07-23 17:35:00,Baseball,1,Finished,New York Yankees,Kansas City Royals,,,137672
2023-07-23 17:40:00,Baseball,1,Finished,Miami Marlins,Colorado Rockies,,,137669
2023-07-23 17:40:00,Baseball,1,Finished,Tampa Bay Rays,Baltimore Orioles,,,137674
2023-07-23 17:40:00,Baseball,1,Finished,Cleveland Guardians,Philadelphia Phillies,,,137677
2023-07-23 17:40:00,Baseball,1,Finished,Cincinnati Reds,Arizona Diamondbacks,,,137680
2023-07-23 18:10:00,Baseball,1,Finished,Milwaukee Brewers,Atlanta Braves,,,137670
2023-07-23 18:10:00,Baseball,1,Finished,Minnesota Twins,Chicago White Sox,,,137671
2023-07-23 18:20:00,Baseball,1,Finished,Chicago Cubs,St.Louis Cardinals,,,137681
2023-07-23 18:35:00,Baseball,1,Finished,Texas Rangers,Los Angeles Dodgers,,,137673
2023-07-23 20:07:00,Baseball,1,Finished,Oakland Athletics,Houston Astros,,,137676
2023-07-23 20:07:00,Baseball,1,Finished,Los Angeles Angels,Pittsburgh Pirates,,,137678
2023-07-23 20:10:00,Baseball,1,Finished,Seattle Mariners,Toronto Blue Jays,,,137675
2023-07-23 23:10:00,Baseball,1,Finished,Boston Red Sox,New York Mets,,,137682
